DOY,Tb,YEAR,POP,TIME
194,9.066425534,2021,4200m,20
194,9.073684339,2021,4200m,21
194,9.073131257,2021,4200m,22
194,9.065482178,2021,4200m,23
195,9.074078101,2021,4200m,12
195,9.11493865,2021,4200m,13
195,9.153160114,2021,4200m,14
195,9.185867056,2021,4200m,15
195,9.210828475,2021,4200m,16
195,9.226619877,2021,4200m,17
195,9.232701605,2021,4200m,18
195,9.229202787,2021,4200m,19
195,9.216572318,2021,4200m,20
195,9.195361501,2021,4200m,21
195,9.16612716,2021,4200m,22
195,9.129488476,2021,4200m,23
196,9.131642777,2021,4200m,12
196,9.212223918,2021,4200m,13
196,9.285970926,2021,4200m,14
196,9.349714796,2021,4200m,15
196,9.401665694,2021,4200m,16
196,9.441021982,2021,4200m,17
196,9.467695513,2021,4200m,18
196,9.482108556,2021,4200m,19
196,9.485065496,2021,4200m,20
196,9.477684338,2021,4200m,21
196,9.461230777,2021,4200m,22
196,9.436944308,2021,4200m,23
197,9.307853106,2021,4200m,12
197,9.34521172,2021,4200m,13
197,9.378822793,2021,4200m,14
197,9.405655185,2021,4200m,15
197,9.423634338,2021,4200m,16
197,9.431491517,2021,4200m,17
197,9.428672226,2021,4200m,18
197,9.415310754,2021,4200m,19
197,9.39214807,2021,4200m,20
197,9.360363895,2021,4200m,21
197,9.321225869,2021,4200m,22
197,9.275971851,2021,4200m,23
198,9.252647899,2021,4200m,12
198,9.309067812,2021,4200m,13
198,9.356811484,2021,4200m,14
198,9.393226098,2021,4200m,15
198,9.416644355,2021,4200m,16
198,9.426180146,2021,4200m,17
198,9.421704577,2021,4200m,18
198,9.403777778,2021,4200m,19
198,9.373437969,2021,4200m,20
198,9.332041057,2021,4200m,21
198,9.281077502,2021,4200m,22
198,9.221929191,2021,4200m,23
199,9.300063968,2021,4200m,12
199,9.417198046,2021,4200m,13
199,9.522731581,2021,4200m,14
199,9.611865547,2021,4200m,15
199,9.681943329,2021,4200m,16
199,9.731708119,2021,4200m,17
199,9.760895114,2021,4200m,18
199,9.770093789,2021,4200m,19
199,9.7605553,2021,4200m,20
199,9.734040157,2021,4200m,21
199,9.692630596,2021,4200m,22
199,9.638620519,2021,4200m,23
200,9.681937151,2021,4200m,12
200,9.811232949,2021,4200m,13
200,9.928646689,2021,4200m,14
200,10.02872155,2021,4200m,15
200,10.10823005,2021,4200m,16
200,10.16565889,2021,4200m,17
200,10.2008504,2021,4200m,18
200,10.214646,2021,4200m,19
200,10.20847168,2021,4200m,20
200,10.18415497,2021,4200m,21
200,10.14370852,2021,4200m,22
200,10.08913489,2021,4200m,23
201,9.721804319,2021,4200m,12
201,9.798420443,2021,4200m,13
201,9.87457906,2021,4200m,14
201,9.944356092,2021,4200m,15
201,10.00345647,2021,4200m,16
201,10.0492992,2021,4200m,17
201,10.08095651,2021,4200m,18
201,10.09867703,2021,4200m,19
201,10.10337324,2021,4200m,20
201,10.09632233,2021,4200m,21
201,10.07888741,2021,4200m,22
201,10.05234859,2021,4200m,23
202,9.935536281,2021,4200m,12
202,9.984122478,2021,4200m,13
202,10.02861348,2021,4200m,14
202,10.06605833,2021,4200m,15
202,10.09444539,2021,4200m,16
202,10.11254548,2021,4200m,17
202,10.11974689,2021,4200m,18
202,10.11594952,2021,4200m,19
202,10.10153097,2021,4200m,20
202,10.07728856,2021,4200m,21
202,10.04406824,2021,4200m,22
202,10.00249461,2021,4200m,23
203,10.27641319,2021,4200m,12
203,10.42719586,2021,4200m,13
203,10.56468364,2021,4200m,14
203,10.68384679,2021,4200m,15
203,10.78202546,2021,4200m,16
203,10.85829419,2021,4200m,17
203,10.91307693,2021,4200m,18
203,10.94778044,2021,4200m,19
203,10.96437303,2021,4200m,20
203,10.96505237,2021,4200m,21
203,10.95187748,2021,4200m,22
203,10.92658156,2021,4200m,23
204,11.0087527,2021,4200m,12
204,11.10607249,2021,4200m,13
204,11.19375426,2021,4200m,14
204,11.26796538,2021,4200m,15
204,11.32642425,2021,4200m,16
204,11.36803118,2021,4200m,17
204,11.39259699,2021,4200m,18
204,11.40096626,2021,4200m,19
204,11.39444077,2021,4200m,20
204,11.374954,2021,4200m,21
204,11.34445564,2021,4200m,22
204,11.30468599,2021,4200m,23
205,11.13372816,2021,4200m,12
205,11.1888461,2021,4200m,13
205,11.23790054,2021,4200m,14
205,11.27755691,2021,4200m,15
205,11.3058618,2021,4200m,16
205,11.32196071,2021,4200m,17
205,11.32585928,2021,4200m,18
205,11.31815713,2021,4200m,19
205,11.29978964,2021,4200m,20
205,11.27201086,2021,4200m,21
205,11.23634247,2021,4200m,22
205,11.19429661,2021,4200m,23
206,10.85618457,2021,4200m,12
206,10.87244757,2021,4200m,13
206,10.88265915,2021,4200m,14
206,10.88504182,2021,4200m,15
206,10.87866441,2021,4200m,16
206,10.86327692,2021,4200m,17
206,10.83913242,2021,4200m,18
206,10.80688773,2021,4200m,19
206,10.76746711,2021,4200m,20
206,10.72194953,2021,4200m,21
206,10.67142002,2021,4200m,22
206,10.61695948,2021,4200m,23
207,10.19386589,2021,4200m,12
207,10.21167735,2021,4200m,13
207,10.22540101,2021,4200m,14
207,10.23099765,2021,4200m,15
207,10.22554205,2021,4200m,16
207,10.20734959,2021,4200m,17
207,10.17589219,2021,4200m,18
207,10.13150749,2021,4200m,19
207,10.07497969,2021,4200m,20
207,10.00730542,2021,4200m,21
207,9.92952769,2021,4200m,22
207,9.842809662,2021,4200m,23
208,9.18737311,2021,4200m,12
208,9.223276908,2021,4200m,13
208,9.257854472,2021,4200m,14
208,9.286898563,2021,4200m,15
208,9.30711782,2021,4200m,16
208,9.31609216,2021,4200m,17
208,9.312235713,2021,4200m,18
208,9.294741938,2021,4200m,19
208,9.263468106,2021,4200m,20
208,9.218826848,2021,4200m,21
208,9.161959952,2021,4200m,22
208,9.094253365,2021,4200m,23
209,8.642682962,2021,4200m,12
209,8.697309305,2021,4200m,13
209,8.751205716,2021,4200m,14
209,8.798633919,2021,4200m,15
209,8.834536009,2021,4200m,16
209,8.855349953,2021,4200m,17
209,8.859269357,2021,4200m,18
209,8.846142184,2021,4200m,19
209,8.817041344,2021,4200m,20
209,8.773735413,2021,4200m,21
209,8.718189346,2021,4200m,22
209,8.652249638,2021,4200m,23
210,8.773686009,2021,4200m,12
210,8.96614293,2021,4200m,13
210,9.149659564,2021,4200m,14
210,9.314259551,2021,4200m,15
210,9.453287468,2021,4200m,16
210,9.563174514,2021,4200m,17
210,9.642929842,2021,4200m,18
210,9.693518504,2021,4200m,19
210,9.717152452,2021,4200m,20
210,9.716604345,2021,4200m,21
210,9.694637458,2021,4200m,22
210,9.653794527,2021,4200m,23
211,9.694869445,2021,4200m,12
211,9.85972734,2021,4200m,13
211,10.01124496,2021,4200m,14
211,10.14098869,2021,4200m,15
211,10.24455988,2021,4200m,16
211,10.32019017,2021,4200m,17
211,10.36785571,2021,4200m,18
211,10.38882019,2021,4200m,19
211,10.38520225,2021,4200m,20
211,10.35971087,2021,4200m,21
211,10.31552109,2021,4200m,22
211,10.25628784,2021,4200m,23
212,10.23565425,2021,4200m,12
212,10.35472879,2021,4200m,13
212,10.46016209,2021,4200m,14
212,10.54592546,2021,4200m,15
212,10.60861306,2021,4200m,16
212,10.64700272,2021,4200m,17
212,10.66162069,2021,4200m,18
212,10.65438897,2021,4200m,19
212,10.62826599,2021,4200m,20
212,10.58668979,2021,4200m,21
212,10.53280831,2021,4200m,22
212,10.46907932,2021,4200m,23
213,10.51866733,2021,4200m,12
213,10.64069669,2021,4200m,13
213,10.74580913,2021,4200m,14
213,10.82950763,2021,4200m,15
213,10.88968193,2021,4200m,16
213,10.92597025,2021,4200m,17
213,10.9394445,2021,4200m,18
213,10.93221125,2021,4200m,19
213,10.90679906,2021,4200m,20
213,10.86577339,2021,4200m,21
213,10.81150193,2021,4200m,22
213,10.74602157,2021,4200m,23
214,10.3015757,2021,4200m,12
214,10.36966892,2021,4200m,13
214,10.43318231,2021,4200m,14
214,10.48776815,2021,4200m,15
214,10.53090448,2021,4200m,16
214,10.56139074,2021,4200m,17
214,10.57894661,2021,4200m,18
214,10.58398146,2021,4200m,19
214,10.5774021,2021,4200m,20
214,10.5604128,2021,4200m,21
214,10.53439925,2021,4200m,22
214,10.50052542,2021,4200m,23
215,9.871013493,2021,4200m,12
215,9.853819286,2021,4200m,13
215,9.838923065,2021,4200m,14
215,9.823223821,2021,4200m,15
215,9.804340407,2021,4200m,16
215,9.78070568,2021,4200m,17
215,9.751578519,2021,4200m,18
215,9.716908254,2021,4200m,19
215,9.677022642,2021,4200m,20
215,9.632424146,2021,4200m,21
215,9.583724352,2021,4200m,22
215,9.531632761,2021,4200m,23
216,9.235801887,2021,4200m,12
216,9.268965834,2021,4200m,13
216,9.296955407,2021,4200m,14
216,9.31624093,2021,4200m,15
216,9.324497487,2021,4200m,16
216,9.320550342,2021,4200m,17
216,9.30425323,2021,4200m,18
216,9.276362877,2021,4200m,19
216,9.238373495,2021,4200m,20
216,9.192303666,2021,4200m,21
216,9.140348359,2021,4200m,22
216,9.08445329,2021,4200m,23
217,8.753585871,2021,4200m,12
217,8.792192957,2021,4200m,13
217,8.83054512,2021,4200m,14
217,8.864842125,2021,4200m,15
217,8.892527516,2021,4200m,16
217,8.912241305,2021,4200m,17
217,8.923650757,2021,4200m,18
217,8.927104353,2021,4200m,19
217,8.923283209,2021,4200m,20
217,8.91310397,2021,4200m,21
217,8.897603696,2021,4200m,22
217,8.877760486,2021,4200m,23
218,8.668519987,2021,4200m,12
218,8.694950241,2021,4200m,13
218,8.721326324,2021,4200m,14
218,8.74319727,2021,4200m,15
218,8.756900409,2021,4200m,16
218,8.759858463,2021,4200m,17
218,8.750705206,2021,4200m,18
218,8.72923447,2021,4200m,19
218,8.696173027,2021,4200m,20
218,8.652942956,2021,4200m,21
218,8.60135884,2021,4200m,22
218,8.543400077,2021,4200m,23
219,8.554020417,2021,4200m,12
219,8.675244614,2021,4200m,13
219,8.790332631,2021,4200m,14
219,8.892989855,2021,4200m,15
219,8.979396142,2021,4200m,16
219,9.047547711,2021,4200m,17
219,9.096886604,2021,4200m,18
219,9.127987119,2021,4200m,19
219,9.142212148,2021,4200m,20
219,9.141475887,2021,4200m,21
219,9.12797371,2021,4200m,22
219,9.103896813,2021,4200m,23
220,9.025895862,2021,4200m,12
220,9.103080443,2021,4200m,13
220,9.177427388,2021,4200m,14
220,9.242793227,2021,4200m,15
220,9.294553786,2021,4200m,16
220,9.329898659,2021,4200m,17
220,9.347722982,2021,4200m,18
220,9.348289991,2021,4200m,19
220,9.332838819,2021,4200m,20
220,9.303170907,2021,4200m,21
220,9.261397947,2021,4200m,22
220,9.209879511,2021,4200m,23
221,8.746196564,2021,4200m,12
221,8.752605977,2021,4200m,13
221,8.755204806,2021,4200m,14
221,8.75270063,2021,4200m,15
221,8.744355126,2021,4200m,16
221,8.729706226,2021,4200m,17
221,8.708460721,2021,4200m,18
221,8.68054536,2021,4200m,19
221,8.646118582,2021,4200m,20
221,8.605586294,2021,4200m,21
221,8.559560923,2021,4200m,22
221,8.508798324,2021,4200m,23
222,8.073816227,2021,4200m,12
222,8.106001398,2021,4200m,13
222,8.143435593,2021,4200m,14
222,8.181802241,2021,4200m,15
222,8.217417206,2021,4200m,16
222,8.247708031,2021,4200m,17
222,8.271262771,2021,4200m,18
222,8.287631712,2021,4200m,19
222,8.297014082,2021,4200m,20
222,8.299963574,2021,4200m,21
222,8.297143882,2021,4200m,22
222,8.28912695,2021,4200m,23
223,8.122771954,2021,4200m,12
223,8.133429754,2021,4200m,13
223,8.141171586,2021,4200m,14
223,8.144112559,2021,4200m,15
223,8.140987327,2021,4200m,16
223,8.131045719,2021,4200m,17
223,8.114008633,2021,4200m,18
223,8.090108686,2021,4200m,19
223,8.059797745,2021,4200m,20
223,8.0236569,2021,4200m,21
223,7.982307786,2021,4200m,22
223,7.936350219,2021,4200m,23
224,7.367372634,2021,4200m,12
224,7.358669176,2021,4200m,13
224,7.353514594,2021,4200m,14
224,7.349179817,2021,4200m,15
224,7.342693358,2021,4200m,16
224,7.331417492,2021,4200m,17
224,7.313425268,2021,4200m,18
224,7.28782508,2021,4200m,19
224,7.254581121,2021,4200m,20
224,7.214470773,2021,4200m,21
224,7.168708318,2021,4200m,22
224,7.118543375,2021,4200m,23
225,7.277892695,2021,4200m,12
225,7.418578126,2021,4200m,13
225,7.5527202,2021,4200m,14
225,7.675189979,2021,4200m,15
225,7.782625897,2021,4200m,16
225,7.872850052,2021,4200m,17
225,7.944631703,2021,4200m,18
225,7.997629094,2021,4200m,19
225,8.032258902,2021,4200m,20
225,8.049666947,2021,4200m,21
225,8.051620059,2021,4200m,22
225,8.040093792,2021,4200m,23
226,7.952531486,2021,4200m,12
226,8.017097405,2021,4200m,13
226,8.079837668,2021,4200m,14
226,8.136753994,2021,4200m,15
226,8.184916133,2021,4200m,16
226,8.222529969,2021,4200m,17
226,8.248838635,2021,4200m,18
226,8.263889663,2021,4200m,19
226,8.268325365,2021,4200m,20
226,8.263214419,2021,4200m,21
226,8.24978949,2021,4200m,22
226,8.22908381,2021,4200m,23
227,8.601542289,2021,4200m,12
227,8.75086613,2021,4200m,13
227,8.893865435,2021,4200m,14
227,9.023827898,2021,4200m,15
227,9.136713096,2021,4200m,16
227,9.230572249,2021,4200m,17
227,9.30493617,2021,4200m,18
227,9.360330241,2021,4200m,19
227,9.397862765,2021,4200m,20
227,9.419012561,2021,4200m,21
227,9.425451237,2021,4200m,22
227,9.418850444,2021,4200m,23
228,9.834143583,2021,4200m,12
228,10.02217551,2021,4200m,13
228,10.19974274,2021,4200m,14
228,10.35725774,2021,4200m,15
228,10.48964381,2021,4200m,16
228,10.59514641,2021,4200m,17
228,10.67421396,2021,4200m,18
228,10.72859135,2021,4200m,19
228,10.7606639,2021,4200m,20
228,10.77307782,2021,4200m,21
228,10.76839812,2021,4200m,22
228,10.74895163,2021,4200m,23
229,10.30705765,2021,4200m,12
229,10.30816724,2021,4200m,13
229,10.30721717,2021,4200m,14
229,10.3020418,2021,4200m,15
229,10.29149509,2021,4200m,16
229,10.27514441,2021,4200m,17
229,10.25310586,2021,4200m,18
229,10.22581628,2021,4200m,19
229,10.19376269,2021,4200m,20
229,10.15759057,2021,4200m,21
229,10.11791638,2021,4200m,22
229,10.07529666,2021,4200m,23
230,9.59329849,2021,4200m,12
230,9.581877541,2021,4200m,13
230,9.570679072,2021,4200m,14
230,9.557838708,2021,4200m,15
230,9.541826774,2021,4200m,16
230,9.521559186,2021,4200m,17
230,9.496473038,2021,4200m,18
230,9.466474125,2021,4200m,19
230,9.431859753,2021,4200m,20
230,9.393186915,2021,4200m,21
230,9.351028098,2021,4200m,22
230,9.305930371,2021,4200m,23
231,9.106906575,2021,4200m,12
231,9.14981057,2021,4200m,13
231,9.187275559,2021,4200m,14
231,9.2160007,2021,4200m,15
231,9.233646371,2021,4200m,16
231,9.238805504,2021,4200m,17
231,9.231115062,2021,4200m,18
231,9.211184625,2021,4200m,19
231,9.180328501,2021,4200m,20
231,9.140251758,2021,4200m,21
231,9.092656041,2021,4200m,22
231,9.03904794,2021,4200m,23
232,8.902197063,2021,4200m,12
232,8.999487971,2021,4200m,13
232,9.095853775,2021,4200m,14
232,9.184946419,2021,4200m,15
232,9.262385177,2021,4200m,16
232,9.325607337,2021,4200m,17
232,9.373781615,2021,4200m,18
232,9.40745308,2021,4200m,19
232,9.427918914,2021,4200m,20
232,9.43673535,2021,4200m,21
232,9.435439715,2021,4200m,22
232,9.425384732,2021,4200m,23
233,9.381075626,2021,4200m,12
233,9.416270962,2021,4200m,13
233,9.443771686,2021,4200m,14
233,9.461172589,2021,4200m,15
233,9.467524258,2021,4200m,16
233,9.463002475,2021,4200m,17
233,9.448495553,2021,4200m,18
233,9.425155235,2021,4200m,19
233,9.394122971,2021,4200m,20
233,9.35652849,2021,4200m,21
233,9.313532338,2021,4200m,22
233,9.266330557,2021,4200m,23
234,9.102319003,2021,4200m,12
234,9.16189543,2021,4200m,13
234,9.216462896,2021,4200m,14
234,9.261031229,2021,4200m,15
234,9.292001463,2021,4200m,16
234,9.307362292,2021,4200m,17
234,9.306531087,2021,4200m,18
234,9.290181999,2021,4200m,19
234,9.260014023,2021,4200m,20
234,9.218418793,2021,4200m,21
234,9.167986605,2021,4200m,22
234,9.111073185,2021,4200m,23
235,8.774929364,2021,4200m,12
235,8.807478284,2021,4200m,13
235,8.834727408,2021,4200m,14
235,8.85255467,2021,4200m,15
235,8.858008013,2021,4200m,16
235,8.849324549,2021,4200m,17
235,8.825970727,2021,4200m,18
235,8.78835482,2021,4200m,19
235,8.737353961,2021,4200m,20
235,8.674099593,2021,4200m,21
235,8.599734335,2021,4200m,22
235,8.514351807,2021,4200m,23
236,7.871445798,2021,4200m,12
236,7.924692302,2021,4200m,13
236,7.974651224,2021,4200m,14
236,8.017348608,2021,4200m,15
236,8.050274773,2021,4200m,16
236,8.07227684,2021,4200m,17
236,8.083311255,2021,4200m,18
236,8.084240604,2021,4200m,19
236,8.076425956,2021,4200m,20
236,8.061261733,2021,4200m,21
236,8.039912715,2021,4200m,22
236,8.013233193,2021,4200m,23
237,7.893166533,2021,4200m,12
237,7.939439296,2021,4200m,13
237,7.979171383,2021,4200m,14
237,8.008273339,2021,4200m,15
237,8.024266434,2021,4200m,16
237,8.025918383,2021,4200m,17
237,8.01289603,2021,4200m,18
237,7.98552636,2021,4200m,19
237,7.944591032,2021,4200m,20
237,7.891075859,2021,4200m,21
237,7.825062344,2021,4200m,22
237,7.746017775,2021,4200m,23
238,7.346047426,2021,4200m,12
238,7.43930014,2021,4200m,13
238,7.526245492,2021,4200m,14
238,7.600779658,2021,4200m,15
238,7.658430074,2021,4200m,16
238,7.696630531,2021,4200m,17
238,7.714565556,2021,4200m,18
238,7.712841166,2021,4200m,19
238,7.693086228,2021,4200m,20
238,7.657509428,2021,4200m,21
238,7.608463954,2021,4200m,22
238,7.548156586,2021,4200m,23
239,6.884160211,2021,4200m,12
239,6.882119897,2021,4200m,13
239,6.878350593,2021,4200m,14
239,6.870381812,2021,4200m,15
239,6.856507456,2021,4200m,16
239,6.835601995,2021,4200m,17
239,6.807206582,2021,4200m,18
239,6.771656004,2021,4200m,19
239,6.72970898,2021,4200m,20
239,6.682160254,2021,4200m,21
239,6.629416181,2021,4200m,22
239,6.571307894,2021,4200m,23
240,6.605601897,2021,4200m,12
240,6.769223459,2021,4200m,13
240,6.928711438,2021,4200m,14
240,7.07519945,2021,4200m,15
240,7.202948936,2021,4200m,16
240,7.309100673,2021,4200m,17
240,7.392987525,2021,4200m,18
240,7.455310335,2021,4200m,19
240,7.497539098,2021,4200m,20
240,7.521576898,2021,4200m,21
240,7.529477516,2021,4200m,22
240,7.523253311,2021,4200m,23
241,7.319081198,2021,4200m,12
241,7.360750339,2021,4200m,13
241,7.403807346,2021,4200m,14
241,7.444166376,2021,4200m,15
241,7.478894567,2021,4200m,16
241,7.506238673,2021,4200m,17
241,7.52549945,2021,4200m,18
241,7.536628697,2021,4200m,19
241,7.540183244,2021,4200m,20
241,7.536905108,2021,4200m,21
241,7.527701598,2021,4200m,22
241,7.513415594,2021,4200m,23
242,7.589892864,2021,4200m,12
242,7.660753381,2021,4200m,13
242,7.727080676,2021,4200m,14
242,7.784491674,2021,4200m,15
242,7.830322525,2021,4200m,16
242,7.863265628,2021,4200m,17
242,7.883065852,2021,4200m,18
242,7.890237527,2021,4200m,19
242,7.885784378,2021,4200m,20
242,7.870965784,2021,4200m,21
242,7.847134135,2021,4200m,22
242,7.815564376,2021,4200m,23
243,7.515526944,2021,4200m,12
243,7.558254875,2021,4200m,13
243,7.602695798,2021,4200m,14
243,7.643334544,2021,4200m,15
243,7.675916828,2021,4200m,16
243,7.697783798,2021,4200m,17
243,7.70749289,2021,4200m,18
243,7.704247777,2021,4200m,19
243,7.688016355,2021,4200m,20
243,7.659236502,2021,4200m,21
243,7.618809258,2021,4200m,22
243,7.567927715,2021,4200m,23
244,7.406388939,2021,4200m,12
244,7.523721195,2021,4200m,13
244,7.638008426,2021,4200m,14
244,7.742768643,2021,4200m,15
244,7.833869169,2021,4200m,16
244,7.909187787,2021,4200m,17
244,7.968226331,2021,4200m,18
244,8.011625565,2021,4200m,19
244,8.040606967,2021,4200m,20
244,8.056626184,2021,4200m,21
244,8.060899606,2021,4200m,22
244,8.05456882,2021,4200m,23
245,8.342610204,2021,4200m,12
245,8.463539186,2021,4200m,13
245,8.582490282,2021,4200m,14
245,8.693624227,2021,4200m,15
245,8.792325846,2021,4200m,16
245,8.875577532,2021,4200m,17
245,8.941958437,2021,4200m,18
245,8.991469328,2021,4200m,19
245,9.025132892,2021,4200m,20
245,9.044029197,2021,4200m,21
245,9.049556876,2021,4200m,22
245,9.043073398,2021,4200m,23
246,8.713852108,2021,4200m,12
246,8.740591853,2021,4200m,13
246,8.766030355,2021,4200m,14
246,8.785364139,2021,4200m,15
246,8.795484863,2021,4200m,16
246,8.794752823,2021,4200m,17
246,8.78266638,2021,4200m,18
246,8.759615329,2021,4200m,19
246,8.726622182,2021,4200m,20
246,8.684885192,2021,4200m,21
246,8.63561927,2021,4200m,22
246,8.579905666,2021,4200m,23
247,7.861776142,2021,4200m,12
247,7.856720299,2021,4200m,13
247,7.855061837,2021,4200m,14
247,7.85366565,2021,4200m,15
247,7.850188166,2021,4200m,16
247,7.842940582,2021,4200m,17
247,7.830719341,2021,4200m,18
247,7.812669651,2021,4200m,19
247,7.78820227,2021,4200m,20
247,7.757007923,2021,4200m,21
247,7.719133703,2021,4200m,22
247,7.675095524,2021,4200m,23
248,7.241759742,2021,4200m,12
248,7.261214612,2021,4200m,13
248,7.278562323,2021,4200m,14
248,7.290170617,2021,4200m,15
248,7.293222271,2021,4200m,16
248,7.286008657,2021,4200m,17
248,7.268075247,2021,4200m,18
248,7.240074029,2021,4200m,19
248,7.203291925,2021,4200m,20
248,7.159235846,2021,4200m,21
248,7.109324098,2021,4200m,22
248,7.054666941,2021,4200m,23
249,6.712837965,2021,4200m,12
249,6.769399505,2021,4200m,13
249,6.823660015,2021,4200m,14
249,6.870016023,2021,4200m,15
249,6.904410523,2021,4200m,16
249,6.924227539,2021,4200m,17
249,6.928153143,2021,4200m,18
249,6.915229409,2021,4200m,19
249,6.88426701,2021,4200m,20
249,6.835542494,2021,4200m,21
249,6.770867568,2021,4200m,22
249,6.692897788,2021,4200m,23
250,6.29641135,2021,4200m,12
250,6.408879237,2021,4200m,13
250,6.519923404,2021,4200m,14
250,6.62093383,2021,4200m,15
250,6.705657718,2021,4200m,16
250,6.770278856,2021,4200m,17
250,6.813005284,2021,4200m,18
250,6.833811902,2021,4200m,19
250,6.832991864,2021,4200m,20
250,6.810568851,2021,4200m,21
250,6.767913983,2021,4200m,22
250,6.707748795,2021,4200m,23
251,6.226924214,2021,4200m,12
251,6.299549357,2021,4200m,13
251,6.37061141,2021,4200m,14
251,6.43386273,2021,4200m,15
251,6.484252837,2021,4200m,16
251,6.518093323,2021,4200m,17
251,6.53195842,2021,4200m,18
251,6.523608053,2021,4200m,19
251,6.493301009,2021,4200m,20
251,6.443489022,2021,4200m,21
251,6.377714917,2021,4200m,22
251,6.299616993,2021,4200m,23
252,5.931466329,2021,4200m,12
252,6.021260965,2021,4200m,13
252,6.10765962,2021,4200m,14
252,6.184312517,2021,4200m,15
252,6.246394696,2021,4200m,16
252,6.290834735,2021,4200m,17
252,6.315984971,2021,4200m,18
252,6.320400692,2021,4200m,19
252,6.304077349,2021,4200m,20
252,6.269201647,2021,4200m,21
252,6.218963131,2021,4200m,22
252,6.156809119,2021,4200m,23
253,6.053226535,2021,4200m,12
253,6.181663528,2021,4200m,13
253,6.305997665,2021,4200m,14
253,6.419062202,2021,4200m,15
253,6.51573485,2021,4200m,16
253,6.592767857,2021,4200m,17
253,6.648638101,2021,4200m,18
253,6.683350726,2021,4200m,19
253,6.698226426,2021,4200m,20
253,6.695639223,2021,4200m,21
253,6.678414363,2021,4200m,22
253,6.649316077,2021,4200m,23
254,6.652198219,2021,4200m,12
254,6.757726011,2021,4200m,13
254,6.859572014,2021,4200m,14
254,6.950395899,2021,4200m,15
254,7.025018166,2021,4200m,16
254,7.08048359,2021,4200m,17
254,7.115785484,2021,4200m,18
254,7.131424963,2021,4200m,19
254,7.128817866,2021,4200m,20
254,7.109822334,2021,4200m,21
254,7.076401507,2021,4200m,22
254,7.03047367,2021,4200m,23
255,7.030334241,2021,4200m,12
255,7.173783749,2021,4200m,13
255,7.313574796,2021,4200m,14
255,7.442404934,2021,4200m,15
255,7.555549944,2021,4200m,16
255,7.650335941,2021,4200m,17
255,7.725774428,2021,4200m,18
255,7.782205315,2021,4200m,19
255,7.820829168,2021,4200m,20
255,7.843278896,2021,4200m,21
255,7.851118879,2021,4200m,22
255,7.845642108,2021,4200m,23
256,7.937334259,2021,4200m,12
256,8.034879992,2021,4200m,13
256,8.126919282,2021,4200m,14
256,8.208679959,2021,4200m,15
256,8.277171107,2021,4200m,16
256,8.3307343,2021,4200m,17
256,8.368786354,2021,4200m,18
256,8.391540679,2021,4200m,19
256,8.399807445,2021,4200m,20
256,8.394754757,2021,4200m,21
256,8.377817515,2021,4200m,22
256,8.350368755,2021,4200m,23
257,7.905233711,2021,4200m,12
257,7.923526088,2021,4200m,13
257,7.943393471,2021,4200m,14
257,7.961472363,2021,4200m,15
257,7.975233445,2021,4200m,16
257,7.982789175,2021,4200m,17
257,7.983001143,2021,4200m,18
257,7.975145885,2021,4200m,19
257,7.958850189,2021,4200m,20
257,7.933984938,2021,4200m,21
257,7.900641227,2021,4200m,22
257,7.859091432,2021,4200m,23
258,7.4088639,2021,4200m,12
258,7.435695241,2021,4200m,13
258,7.458723709,2021,4200m,14
258,7.474539314,2021,4200m,15
258,7.48080726,2021,4200m,16
258,7.476062997,2021,4200m,17
258,7.459446087,2021,4200m,18
258,7.430797096,2021,4200m,19
258,7.390737486,2021,4200m,20
258,7.340589586,2021,4200m,21
258,7.282012907,2021,4200m,22
258,7.216557627,2021,4200m,23
259,6.854442769,2021,4200m,12
259,6.926455227,2021,4200m,13
259,6.992255798,2021,4200m,14
259,7.047186579,2021,4200m,15
259,7.088793186,2021,4200m,16
259,7.116199709,2021,4200m,17
259,7.12924248,2021,4200m,18
259,7.128183918,2021,4200m,19
259,7.113552006,2021,4200m,20
259,7.086411088,2021,4200m,21
259,7.0483143,2021,4200m,22
259,7.000952494,2021,4200m,23
260,6.458285798,2021,4200m,12
260,6.47648838,2021,4200m,13
260,6.495800801,2021,4200m,14
260,6.51257167,2021,4200m,15
260,6.52427542,2021,4200m,16
260,6.529658643,2021,4200m,17
260,6.527962067,2021,4200m,18
260,6.519154732,2021,4200m,19
260,6.503472644,2021,4200m,20
260,6.481406611,2021,4200m,21
260,6.453607638,2021,4200m,22
260,6.420781807,2021,4200m,23
261,6.163029191,2021,4200m,12
261,6.204414479,2021,4200m,13
261,6.242372195,2021,4200m,14
261,6.272775924,2021,4200m,15
261,6.292814462,2021,4200m,16
261,6.300630437,2021,4200m,17
261,6.295029811,2021,4200m,18
261,6.275219444,2021,4200m,19
261,6.240040581,2021,4200m,20
261,6.189583754,2021,4200m,21
261,6.125277541,2021,4200m,22
261,6.049219286,2021,4200m,23
262,5.287534084,2021,4200m,12
262,5.299121593,2021,4200m,13
262,5.308506545,2021,4200m,14
262,5.310528836,2021,4200m,15
262,5.300866242,2021,4200m,16
262,5.277518352,2021,4200m,17
262,5.240419225,2021,4200m,18
262,5.190663098,2021,4200m,19
262,5.129944499,2021,4200m,20
262,5.060314993,2021,4200m,21
262,4.984010576,2021,4200m,22
262,4.903063491,2021,4200m,23
263,4.551349772,2021,4200m,12
263,4.613515002,2021,4200m,13
